Customer ID,Item_Purchased,Category,Purchase_Amount (USD),Size,Color
2008,Shirt,Clothing,25,M,Silver
2009,Skirt,Clothing,48,M,Gray
2010,Boots,Footwear,99,M,Indigo
2011,Sweater,Clothing,21,M,Maroon
2012,Sandals,Footwear,94,M,Beige
2013,Jeans,Clothing,53,L,Green
2014,Backpack,Accessories,70,M,Peach
2015,Skirt,Clothing,26,L,Black
2016,Belt,Accessories,82,S,Pink
2017,Shoes,Footwear,47,S,Violet
2018,Socks,Clothing,32,S,Green
2019,Backpack,Accessories,97,S,Gold
2020,Shirt,Clothing,68,S,Red
2021,Sweater,Clothing,23,M,Beige
2022,Handbag,Accessories,33,M,Green
2023,Jewelry,Accessories,38,S,Black
2024,Socks,Clothing,68,S,Teal
2025,Socks,Clothing,23,L,Silver
2026,Shirt,Clothing,29,M,Turquoise
2027,Scarf,Accessories,35,M,Orange
2028,Shoes,Footwear,73,S,Gold
2029,Shoes,Footwear,84,XL,Purple
2030,Scarf,Accessories,23,M,Pink
2031,Sunglasses,Accessories,67,S,Green
2032,Socks,Clothing,51,L,Charcoal
2033,Blouse,Clothing,36,M,Maroon
2034,Jeans,Clothing,55,L,Olive
2035,Shorts,Clothing,30,M,Peach
2036,T-shirt,Clothing,70,S,Yellow
2037,Blouse,Clothing,63,S,Lavender
2038,Belt,Accessories,87,S,Green
2039,Blouse,Clothing,70,L,Orange
2040,T-shirt,Clothing,51,M,Olive
2041,Jewelry,Accessories,25,XL,Gray
2042,Jacket,Outerwear,32,S,Lavender
2043,Shoes,Footwear,52,M,Red
2044,Gloves,Accessories,33,M,Charcoal
2045,Jeans,Clothing,68,L,Orange
2046,Jewelry,Accessories,20,M,Red
2047,Pants,Clothing,32,M,Maroon
2048,Jewelry,Accessories,82,M,Silver
2049,Sneakers,Footwear,64,XL,Pink
2050,Boots,Footwear,24,L,Blue
2051,Hat,Accessories,96,M,Teal
2052,T-shirt,Clothing,94,L,Black
2053,Backpack,Accessories,48,M,Gray
2054,Sunglasses,Accessories,60,S,Purple
2055,Sweater,Clothing,56,XL,Gold
2056,Handbag,Accessories,33,M,Silver
2057,Backpack,Accessories,46,L,Blue
2058,Socks,Clothing,37,L,Yellow
2059,Shirt,Clothing,98,M,Brown
2060,Shorts,Clothing,50,XL,Beige
2061,Belt,Accessories,63,M,Blue
2062,Sweater,Clothing,70,S,Magenta
2063,Coat,Outerwear,63,L,Silver
2064,Shorts,Clothing,86,M,Cyan
2065,Shoes,Footwear,99,M,Green
2066,Sneakers,Footwear,40,M,Blue
2067,Sneakers,Footwear,92,M,Olive
2068,Pants,Clothing,21,XL,Beige
2069,Jewelry,Accessories,81,XL,Black
2070,T-shirt,Clothing,82,M,Indigo
2071,Jewelry,Accessories,88,XL,Red
2072,Jacket,Outerwear,100,S,Yellow
2073,Backpack,Accessories,66,M,Beige
2074,Belt,Accessories,25,S,Green
2075,Scarf,Accessories,53,M,White
2076,Sweater,Clothing,28,S,Turquoise
2077,Gloves,Accessories,23,S,Indigo
2078,Scarf,Accessories,34,L,Orange
2079,Dress,Clothing,42,M,Blue
2080,Jeans,Clothing,24,L,Violet
2081,Sunglasses,Accessories,47,S,Gray
2082,Coat,Outerwear,78,S,Cyan
2083,Jeans,Clothing,89,M,Yellow
2084,Scarf,Accessories,59,L,Orange
2085,Blouse,Clothing,94,S,Brown
2086,Jeans,Clothing,49,M,Teal
2087,Dress,Clothing,89,L,Beige
2088,Hat,Accessories,91,M,Blue
2089,Sandals,Footwear,89,L,Orange
2090,Jacket,Outerwear,57,L,Gold
2091,Socks,Clothing,71,S,Teal
2092,Jeans,Clothing,97,XL,Beige
2093,Sandals,Footwear,45,M,Silver
2094,Dress,Clothing,91,M,Maroon
2095,Socks,Clothing,25,M,Indigo
2096,Hoodie,Clothing,63,M,Gray
2097,Dress,Clothing,52,L,Blue
2098,Sneakers,Footwear,43,S,Cyan
2099,T-shirt,Clothing,28,M,White
2100,T-shirt,Clothing,78,L,Green
2101,Sweater,Clothing,31,M,Silver
2102,Shirt,Clothing,23,M,Blue
2103,Hat,Accessories,25,M,Brown
2104,Pants,Clothing,86,S,Red
2105,Shoes,Footwear,88,M,Gold
2106,Gloves,Accessories,35,M,Silver
2107,Jewelry,Accessories,34,M,Gray
2108,Pants,Clothing,75,M,Black
2109,Hoodie,Clothing,46,XL,Beige
2110,Jewelry,Accessories,31,L,Peach
2111,Socks,Clothing,93,L,Cyan
2112,Sunglasses,Accessories,85,XL,Pink
2113,Belt,Accessories,68,M,Lavender
2114,Dress,Clothing,40,M,Brown
2115,Shirt,Clothing,51,M,Magenta
2116,Scarf,Accessories,85,M,Violet
2117,Jacket,Outerwear,23,M,Teal
2118,Dress,Clothing,28,L,Brown
2119,Socks,Clothing,44,M,Olive
2120,Jewelry,Accessories,57,M,Indigo
2121,Scarf,Accessories,98,S,Red
2122,Backpack,Accessories,68,M,Olive
2123,Jacket,Outerwear,36,L,Teal
2124,Coat,Outerwear,71,L,Cyan
2125,Skirt,Clothing,60,M,Teal
2126,Coat,Outerwear,87,M,Beige
2127,Shoes,Footwear,38,XL,Magenta
2128,Boots,Footwear,45,M,Indigo
2129,Coat,Outerwear,47,L,Cyan
2130,Skirt,Clothing,57,L,Orange
2131,Backpack,Accessories,68,L,Violet
2132,Shorts,Clothing,52,M,Red
2133,Skirt,Clothing,87,M,Magenta
2134,Hat,Accessories,34,M,Olive
2135,Sandals,Footwear,41,XL,Maroon
2136,Sunglasses,Accessories,94,S,Yellow
2137,Sunglasses,Accessories,93,M,Red
2138,Socks,Clothing,51,XL,Purple
2139,Sweater,Clothing,42,M,Teal
2140,Boots,Footwear,95,M,Red
2141,Handbag,Accessories,90,M,Brown
2142,Dress,Clothing,98,M,Peach
2143,Hat,Accessories,39,M,Maroon
2144,Sandals,Footwear,66,L,Red
2145,Shoes,Footwear,23,L,Orange
2146,Skirt,Clothing,73,S,White
2147,Sunglasses,Accessories,23,XL,White
2148,Skirt,Clothing,43,S,Charcoal
2149,T-shirt,Clothing,45,XL,Turquoise
2150,Sandals,Footwear,21,L,Orange
2151,Shirt,Clothing,40,M,Orange
2152,Jeans,Clothing,58,L,Brown
2153,Shorts,Clothing,48,L,Magenta
2154,Shirt,Clothing,94,M,Violet
2155,Scarf,Accessories,74,M,Violet
2156,Handbag,Accessories,51,L,Yellow
2157,Skirt,Clothing,83,M,Maroon
2158,Handbag,Accessories,68,L,Turquoise
2159,Gloves,Accessories,84,XL,Olive
2160,Shirt,Clothing,58,M,Peach
2161,Blouse,Clothing,92,L,Charcoal
2162,Dress,Clothing,69,S,Peach
2163,Shorts,Clothing,48,S,Black
2164,Shoes,Footwear,60,L,Gray
2165,Sandals,Footwear,20,S,Olive
2166,Pants,Clothing,55,M,Turquoise
2167,Jacket,Outerwear,88,S,Purple
2168,Skirt,Clothing,48,L,Green
2169,Handbag,Accessories,74,M,Beige
2170,Coat,Outerwear,42,M,Brown
2171,Sweater,Clothing,32,M,Turquoise
2172,Shorts,Clothing,98,M,Yellow
2173,Skirt,Clothing,89,S,Lavender
2174,Gloves,Accessories,97,S,Cyan
2175,Backpack,Accessories,49,S,Olive
2176,Dress,Clothing,50,M,Silver
2177,Belt,Accessories,91,S,Red
2178,Gloves,Accessories,93,XL,Green
2179,Jewelry,Accessories,98,M,Gold
2180,Socks,Clothing,82,L,Lavender
2181,Coat,Outerwear,37,M,Yellow
2182,Handbag,Accessories,63,M,Black
2183,Blouse,Clothing,99,M,Maroon
2184,Shorts,Clothing,37,M,Maroon
2185,Shoes,Footwear,34,S,Gold
2186,Shorts,Clothing,32,M,Violet
2187,Sandals,Footwear,23,XL,Teal
2188,Blouse,Clothing,78,M,Violet
2189,Coat,Outerwear,54,M,Brown
2190,Blouse,Clothing,94,XL,Brown
2191,Belt,Accessories,75,S,Maroon
2192,Blouse,Clothing,69,S,Maroon
2193,Scarf,Accessories,35,L,Yellow
2194,Shirt,Clothing,78,L,Turquoise
2195,Socks,Clothing,29,M,Silver
2196,Jeans,Clothing,62,M,Brown
2197,Dress,Clothing,58,M,Gray
2198,Boots,Footwear,88,M,Indigo
2199,Scarf,Accessories,80,L,Turquoise
2200,Scarf,Accessories,47,M,Maroon
2201,Gloves,Accessories,51,L,Charcoal
2202,Pants,Clothing,25,L,Peach
2203,Dress,Clothing,36,M,Red
2204,Dress,Clothing,79,M,Indigo
2205,Jeans,Clothing,41,S,Lavender
2206,Sweater,Clothing,68,XL,Red
2207,Sandals,Footwear,51,L,Green
2208,Handbag,Accessories,38,M,Gray
2209,Scarf,Accessories,46,XL,Violet
2210,Sandals,Footwear,20,XL,Beige
2211,Sunglasses,Accessories,25,M,Orange
2212,Sweater,Clothing,89,L,Purple
2213,Pants,Clothing,77,M,Brown
2214,Hat,Accessories,94,M,Maroon
2215,Belt,Accessories,100,L,Gold
2216,Sandals,Footwear,96,M,Indigo
2217,Pants,Clothing,36,XL,Silver
2218,Jewelry,Accessories,27,XL,Red
2219,Sunglasses,Accessories,67,M,Magenta
2220,Blouse,Clothing,91,S,Purple
2221,Belt,Accessories,62,XL,Beige
2222,Shorts,Clothing,88,XL,White
2223,Pants,Clothing,66,M,Teal
2224,Sandals,Footwear,65,M,Gray
2225,Gloves,Accessories,25,L,Charcoal
2226,Belt,Accessories,64,S,Olive
2227,Shirt,Clothing,72,L,Blue
2228,Scarf,Accessories,74,S,Gray
2229,Gloves,Accessories,50,M,Green
2230,Pants,Clothing,97,M,Silver
2231,Sneakers,Footwear,36,S,Teal
2232,Jacket,Outerwear,49,M,Beige
2233,Shoes,Footwear,64,L,Lavender
2234,Blouse,Clothing,31,XL,Gray
2235,Boots,Footwear,66,S,Yellow
2236,Socks,Clothing,82,M,Gray
2237,T-shirt,Clothing,88,M,Yellow
2238,Sandals,Footwear,34,S,Black
2239,Sneakers,Footwear,84,L,Beige
2240,Jewelry,Accessories,96,L,Indigo
2241,Sandals,Footwear,71,L,Green
2242,Jacket,Outerwear,77,M,Purple
2243,Skirt,Clothing,66,M,Orange
2244,Shirt,Clothing,21,M,Teal
2245,Shorts,Clothing,37,M,Gold
2246,Socks,Clothing,90,L,Gray
2247,Jacket,Outerwear,96,M,Cyan
2248,Jewelry,Accessories,37,L,Teal
2249,T-shirt,Clothing,66,M,Violet
2250,Gloves,Accessories,45,XL,Indigo
2251,Shoes,Footwear,89,L,Pink
2252,Shoes,Footwear,94,L,Gold
2253,Shoes,Footwear,96,S,Maroon
2254,Hoodie,Clothing,31,M,Brown
2255,Belt,Accessories,79,M,Gold
2256,Coat,Outerwear,39,L,Teal
2257,Blouse,Clothing,22,M,Turquoise
2258,Skirt,Clothing,32,L,Olive
2259,T-shirt,Clothing,71,L,Cyan
2260,Jeans,Clothing,96,XL,Beige
2261,Scarf,Accessories,82,M,Blue
2262,Backpack,Accessories,76,L,Gold
2263,Backpack,Accessories,22,M,Green
2264,Scarf,Accessories,40,XL,Green
2265,Hat,Accessories,92,M,Turquoise
2266,Coat,Outerwear,94,XL,Yellow
2267,Dress,Clothing,44,M,Yellow
2268,Gloves,Accessories,49,S,Blue
2269,Sweater,Clothing,26,L,Charcoal
2270,Skirt,Clothing,38,M,Yellow
2271,Blouse,Clothing,72,L,Purple
2272,Dress,Clothing,99,M,Green
2273,Jacket,Outerwear,38,L,Charcoal
2274,Coat,Outerwear,96,L,Silver
2275,Dress,Clothing,27,L,Turquoise
2276,Shorts,Clothing,24,M,Gray
2277,Jeans,Clothing,82,L,Red
2278,Hat,Accessories,56,M,Beige
2279,Gloves,Accessories,25,M,Maroon
2280,Sneakers,Footwear,67,L,Indigo
2281,Shoes,Footwear,21,M,Red
2282,Hoodie,Clothing,27,XL,Maroon
2283,Sneakers,Footwear,97,S,Red
2284,Handbag,Accessories,45,S,Black
2285,Blouse,Clothing,63,XL,Black
2286,Belt,Accessories,100,L,Pink
2287,Socks,Clothing,38,L,Blue
2288,Blouse,Clothing,45,L,Green
2289,Jewelry,Accessories,91,M,Orange
2290,Shorts,Clothing,82,M,Orange
2291,Boots,Footwear,48,L,Magenta
2292,Coat,Outerwear,30,M,Indigo
2293,T-shirt,Clothing,34,S,Beige
2294,Sweater,Clothing,68,L,Green
2295,Sunglasses,Accessories,95,M,Red
2296,Hat,Accessories,22,L,Beige
2297,Gloves,Accessories,88,M,Green
2298,Socks,Clothing,83,M,Orange
2299,Handbag,Accessories,87,L,Cyan
2300,Coat,Outerwear,57,M,Violet
2301,Coat,Outerwear,88,XL,Lavender
2302,Pants,Clothing,20,L,Turquoise
2303,Belt,Accessories,39,L,Pink
2304,Sunglasses,Accessories,71,S,Beige
2305,Hoodie,Clothing,73,L,Silver
2306,Handbag,Accessories,63,M,Gold
2307,Gloves,Accessories,78,L,Silver
2308,Skirt,Clothing,96,L,Green
2309,Sunglasses,Accessories,81,M,Teal
2310,Dress,Clothing,95,S,Gold
2311,Gloves,Accessories,68,M,Cyan
2312,Sneakers,Footwear,28,L,Gold
2313,T-shirt,Clothing,30,L,Violet
2314,Dress,Clothing,31,M,Black
2315,Handbag,Accessories,95,XL,Brown
2316,Socks,Clothing,79,M,Indigo
2317,Sneakers,Footwear,39,L,Yellow
2318,Jacket,Outerwear,34,M,Purple
2319,Hoodie,Clothing,28,L,White
2320,Sandals,Footwear,38,XL,Turquoise
2321,Shoes,Footwear,55,M,Olive
2322,Sandals,Footwear,31,M,Beige
2323,Coat,Outerwear,84,S,Lavender
2324,Gloves,Accessories,93,L,White
2325,Coat,Outerwear,28,L,Brown
2326,Boots,Footwear,55,M,Charcoal
2327,Skirt,Clothing,63,L,Maroon
2328,Skirt,Clothing,94,M,Red
2329,Pants,Clothing,36,M,Maroon
2330,Hat,Accessories,97,S,Teal
2331,Backpack,Accessories,63,L,Orange
2332,Scarf,Accessories,77,S,Olive
2333,Scarf,Accessories,53,XL,Olive
2334,Shirt,Clothing,77,M,Beige
2335,Boots,Footwear,79,L,Green
2336,Coat,Outerwear,37,M,Black
2337,Belt,Accessories,94,M,Green
2338,Boots,Footwear,76,S,Violet
2339,Sneakers,Footwear,68,S,Silver
2340,Shirt,Clothing,65,L,Maroon
2341,Blouse,Clothing,24,M,Cyan
2342,Jacket,Outerwear,31,L,Teal
2343,Skirt,Clothing,89,M,Olive
2344,Socks,Clothing,49,M,Red
2345,Sandals,Footwear,92,XL,Lavender
2346,T-shirt,Clothing,32,S,Orange
2347,Jacket,Outerwear,67,L,Brown
2348,Belt,Accessories,64,S,Gray
2349,Shoes,Footwear,84,M,Orange
2350,Blouse,Clothing,34,M,Orange
2351,Shoes,Footwear,26,M,Turquoise
2352,Sweater,Clothing,50,S,Cyan
2353,Boots,Footwear,46,M,Yellow
2354,Handbag,Accessories,71,M,White
2355,Blouse,Clothing,78,M,Blue
2356,Skirt,Clothing,35,S,Purple
2357,Backpack,Accessories,58,M,Gray
2358,Shirt,Clothing,67,L,Cyan
2359,Sweater,Clothing,93,L,Pink
2360,Scarf,Accessories,81,S,Gold
2361,Handbag,Accessories,80,L,Silver
2362,Scarf,Accessories,64,M,Gray
2363,Jeans,Clothing,41,M,Brown
2364,Socks,Clothing,79,XL,Pink
2365,Sunglasses,Accessories,60,L,Maroon
2366,Sneakers,Footwear,91,S,Peach
2367,Shoes,Footwear,66,L,Brown
2368,Socks,Clothing,85,L,Green
2369,Sunglasses,Accessories,38,M,Lavender
2370,Sweater,Clothing,23,M,Cyan
2371,Shoes,Footwear,71,M,Black
2372,Socks,Clothing,25,M,Charcoal
2373,Boots,Footwear,39,XL,Silver
2374,Hoodie,Clothing,20,M,Gray
2375,Gloves,Accessories,73,L,Peach
2376,Backpack,Accessories,63,L,Peach
2377,Gloves,Accessories,94,XL,Cyan
2378,Blouse,Clothing,94,L,Magenta
2379,Scarf,Accessories,71,L,Teal
2380,Hat,Accessories,77,M,Peach
2381,Scarf,Accessories,66,M,Black
2382,Sandals,Footwear,23,M,Teal
2383,Sweater,Clothing,60,M,Turquoise
2384,Backpack,Accessories,72,L,Gold
2385,Blouse,Clothing,35,L,Green
2386,Scarf,Accessories,31,M,Brown
2387,Socks,Clothing,33,L,Blue
2388,Hat,Accessories,95,M,Gold
2389,Dress,Clothing,68,M,Peach
2390,Coat,Outerwear,87,M,Violet
2391,Shirt,Clothing,64,XL,Yellow
2392,Shirt,Clothing,74,M,Black
2393,Jeans,Clothing,62,L,Silver
2394,Socks,Clothing,97,M,Brown
2395,Sandals,Footwear,47,L,Peach
2396,Blouse,Clothing,83,M,Cyan
2397,Shirt,Clothing,82,M,Olive
2398,Sunglasses,Accessories,26,L,Black
2399,Jacket,Outerwear,81,M,Orange
2400,Dress,Clothing,44,L,Beige
2401,Sunglasses,Accessories,88,M,Peach
2402,Boots,Footwear,76,M,Pink
2403,Scarf,Accessories,89,M,Brown
2404,Shorts,Clothing,22,M,Magenta
2405,Shorts,Clothing,33,L,Cyan
2406,Jeans,Clothing,97,XL,Silver
2407,Scarf,Accessories,57,M,Indigo
2408,Shorts,Clothing,38,M,Beige
2409,Sneakers,Footwear,55,XL,Black
2410,Jewelry,Accessories,37,L,Yellow
2411,Shoes,Footwear,43,M,Maroon
2412,Hoodie,Clothing,96,M,Cyan
2413,Jacket,Outerwear,51,M,Pink
2414,Shorts,Clothing,95,XL,Violet
2415,Socks,Clothing,26,M,Lavender
2416,Coat,Outerwear,34,XL,Lavender
2417,Sandals,Footwear,83,S,Black
2418,Backpack,Accessories,24,M,Olive
2419,Pants,Clothing,69,S,Indigo
2420,Sweater,Clothing,40,M,Blue
2421,Jacket,Outerwear,87,S,Green
2422,Sneakers,Footwear,46,L,Pink
2423,Jewelry,Accessories,82,M,Peach
2424,Backpack,Accessories,81,M,Purple
2425,Jewelry,Accessories,57,M,Peach
2426,Shoes,Footwear,49,S,Olive
2427,Jacket,Outerwear,42,M,Olive
2428,Jacket,Outerwear,26,M,Purple
2429,T-shirt,Clothing,38,M,Violet
2430,Sneakers,Footwear,57,XL,Maroon
2431,Jacket,Outerwear,100,XL,White
2432,Hoodie,Clothing,73,S,Olive
2433,Jacket,Outerwear,66,M,Peach
2434,T-shirt,Clothing,73,M,Blue
2435,Gloves,Accessories,45,M,Brown
2436,Sneakers,Footwear,27,S,Black
2437,T-shirt,Clothing,24,M,Yellow
2438,Sneakers,Footwear,59,XL,Magenta
2439,Jeans,Clothing,20,S,Cyan
2440,Handbag,Accessories,44,M,Maroon
2441,Socks,Clothing,90,M,Red
2442,Jewelry,Accessories,36,M,Black
2443,Blouse,Clothing,95,L,Violet
2444,Backpack,Accessories,30,M,Green
2445,Scarf,Accessories,65,S,Gold
2446,Scarf,Accessories,96,M,Brown
2447,Shirt,Clothing,65,L,Peach
2448,Pants,Clothing,47,L,Peach
2449,Hat,Accessories,25,S,Violet
2450,Coat,Outerwear,56,S,Violet
2451,T-shirt,Clothing,76,M,Magenta
2452,Socks,Clothing,60,M,Purple
2453,Shirt,Clothing,67,L,Purple
2454,Sweater,Clothing,95,XL,Cyan
2455,Gloves,Accessories,72,M,Magenta
2456,Belt,Accessories,98,L,Lavender
2457,Jeans,Clothing,83,M,Green
2458,Handbag,Accessories,37,M,Maroon
2459,T-shirt,Clothing,85,L,Turquoise
2460,Socks,Clothing,36,L,Violet
2461,Jeans,Clothing,36,S,Lavender
2462,Scarf,Accessories,86,L,Red
2463,Pants,Clothing,99,XL,Orange
2464,Blouse,Clothing,21,XL,Indigo
2465,Jacket,Outerwear,84,L,Teal
2466,Sandals,Footwear,63,M,Brown
2467,Shorts,Clothing,84,S,Pink
2468,Shorts,Clothing,72,M,Lavender
2469,Skirt,Clothing,21,L,Cyan
2470,Sandals,Footwear,92,M,Yellow
2471,Blouse,Clothing,72,XL,Pink
2472,Sandals,Footwear,83,M,Gray
2473,Shirt,Clothing,73,M,Peach
2474,Socks,Clothing,98,M,Red
2475,T-shirt,Clothing,76,M,Olive
2476,Dress,Clothing,43,S,Lavender
2477,Hat,Accessories,60,M,Turquoise
2478,Gloves,Accessories,40,L,Turquoise
2479,Socks,Clothing,93,S,Maroon
2480,Dress,Clothing,98,S,Olive
2481,Socks,Clothing,91,XL,Maroon
2482,Belt,Accessories,92,XL,Cyan
2483,Handbag,Accessories,87,S,Peach
2484,Skirt,Clothing,96,S,Teal
2485,Hoodie,Clothing,97,M,Green
2486,Blouse,Clothing,55,M,Beige
2487,Jeans,Clothing,58,L,Magenta
2488,Boots,Footwear,21,L,Violet
2489,Handbag,Accessories,82,XL,Charcoal
2490,Coat,Outerwear,34,M,Green
2491,Blouse,Clothing,78,M,Gray
2492,Handbag,Accessories,47,M,Magenta
2493,Sunglasses,Accessories,96,S,Silver
2494,Socks,Clothing,23,S,Beige
2495,Shoes,Footwear,27,S,Peach
2496,Backpack,Accessories,37,XL,Orange
2497,Scarf,Accessories,79,S,Yellow
2498,Backpack,Accessories,40,M,Violet
2499,Coat,Outerwear,39,S,Green
2500,Hoodie,Clothing,73,L,Pink
2501,Gloves,Accessories,84,M,Violet
2502,Shorts,Clothing,94,M,Violet
2503,Skirt,Clothing,47,L,Pink
2504,Boots,Footwear,77,M,Violet
2505,Shorts,Clothing,94,M,Turquoise
2506,Handbag,Accessories,75,M,Cyan
2507,Dress,Clothing,82,XL,Orange
2508,Shoes,Footwear,36,M,Cyan
2509,Sneakers,Footwear,90,XL,Indigo
2510,Socks,Clothing,48,M,Black
2511,Jacket,Outerwear,42,L,Purple
2512,Backpack,Accessories,33,M,Cyan
2513,Socks,Clothing,63,M,Green
2514,Handbag,Accessories,53,L,Teal
2515,Hat,Accessories,37,L,Teal
2516,Blouse,Clothing,92,M,Magenta
2517,Shorts,Clothing,73,XL,Brown
2518,Shirt,Clothing,38,L,Orange
2519,Boots,Footwear,51,XL,Blue
2520,Jacket,Outerwear,90,L,Magenta
2521,Jacket,Outerwear,56,L,Magenta
2522,Handbag,Accessories,33,M,Magenta
2523,Belt,Accessories,53,S,Olive
2524,Handbag,Accessories,24,S,Cyan
2525,Coat,Outerwear,59,M,Purple
2526,Sweater,Clothing,72,M,Purple
2527,Shorts,Clothing,28,S,Peach
2528,Pants,Clothing,36,M,Gold
2529,Jewelry,Accessories,47,S,Peach
2530,Gloves,Accessories,62,M,Magenta
2531,Skirt,Clothing,98,S,Cyan
2532,Sandals,Footwear,28,M,Violet
2533,Socks,Clothing,86,S,Charcoal
2534,Jewelry,Accessories,46,S,Blue
2535,Sunglasses,Accessories,42,XL,Red
2536,Coat,Outerwear,80,S,Purple
2537,Belt,Accessories,39,L,Gray
2538,Coat,Outerwear,49,M,Purple
2539,Scarf,Accessories,32,M,Silver
2540,Sandals,Footwear,73,M,Purple
2541,Belt,Accessories,42,M,Charcoal
2542,Scarf,Accessories,58,M,Silver
2543,Jewelry,Accessories,22,M,White
2544,Scarf,Accessories,56,L,Peach
2545,Pants,Clothing,70,M,Red
2546,Shoes,Footwear,50,L,Olive
2547,Boots,Footwear,21,L,Gray
2548,Jacket,Outerwear,97,M,Beige
2549,Backpack,Accessories,63,L,Pink
2550,Jacket,Outerwear,60,M,Red
2551,Boots,Footwear,52,XL,Peach
2552,Shoes,Footwear,32,M,Maroon
2553,Belt,Accessories,48,XL,Purple
2554,Jewelry,Accessories,25,M,Maroon
2555,Jewelry,Accessories,68,M,Gray
2556,Pants,Clothing,74,M,Gray
2557,T-shirt,Clothing,88,XL,Magenta
2558,Shorts,Clothing,23,L,Cyan
2559,Hoodie,Clothing,32,M,Silver
2560,Belt,Accessories,71,S,Green
2561,Boots,Footwear,62,M,Violet
2562,Hoodie,Clothing,20,L,Magenta
2563,Shorts,Clothing,62,XL,Yellow
2564,Backpack,Accessories,81,XL,Gray
2565,Scarf,Accessories,90,L,Indigo
2566,Socks,Clothing,43,S,Indigo
2567,Handbag,Accessories,38,S,Yellow
2568,Sunglasses,Accessories,25,XL,Gold
2569,T-shirt,Clothing,98,XL,Green
2570,Dress,Clothing,75,M,Charcoal
2571,Sneakers,Footwear,27,XL,Olive
2572,Sunglasses,Accessories,27,L,Black
2573,Blouse,Clothing,42,M,Silver
2574,T-shirt,Clothing,90,M,Red
2575,Hat,Accessories,63,M,Brown
2576,Shorts,Clothing,96,M,Silver
2577,Hoodie,Clothing,40,M,Silver
2578,Socks,Clothing,39,L,Black
2579,Sunglasses,Accessories,48,M,Purple
2580,Blouse,Clothing,20,M,Purple
2581,Jeans,Clothing,29,S,Turquoise
2582,Dress,Clothing,81,M,Gold
2583,Dress,Clothing,98,S,Indigo
2584,Jeans,Clothing,93,M,Lavender
2585,Socks,Clothing,30,L,Blue
2586,Sunglasses,Accessories,37,L,Maroon
2587,Coat,Outerwear,28,L,Yellow
2588,Scarf,Accessories,29,M,Purple
2589,Backpack,Accessories,49,M,Peach
2590,Pants,Clothing,53,M,Silver
2591,Gloves,Accessories,66,M,Turquoise
2592,Jacket,Outerwear,61,S,Olive
2593,Shorts,Clothing,23,XL,Peach
2594,Pants,Clothing,36,S,Indigo
2595,Skirt,Clothing,81,L,Indigo
2596,Blouse,Clothing,56,XL,Maroon
2597,Shirt,Clothing,78,L,Black
2598,Jewelry,Accessories,25,XL,Teal
2599,Backpack,Accessories,86,XL,Olive
2600,Jewelry,Accessories,99,M,Gold
2601,Belt,Accessories,83,M,Gray
2602,Dress,Clothing,33,L,Orange
2603,Coat,Outerwear,44,M,Black
2604,Dress,Clothing,58,M,Teal
2605,Sweater,Clothing,54,M,Beige
2606,Hoodie,Clothing,93,M,White
2607,Shoes,Footwear,98,L,Turquoise
2608,Shoes,Footwear,36,XL,Teal
2609,Jacket,Outerwear,68,L,Orange
2610,Backpack,Accessories,95,M,Black
2611,Jeans,Clothing,93,M,Violet
2612,Jacket,Outerwear,99,L,Maroon
2613,Sunglasses,Accessories,22,M,Turquoise
2614,Gloves,Accessories,88,M,Gold
2615,Jacket,Outerwear,65,M,Turquoise
2616,T-shirt,Clothing,62,M,Maroon
2617,Sandals,Footwear,55,XL,Purple
2618,Shorts,Clothing,97,S,Maroon
2619,Handbag,Accessories,77,L,Brown
2620,Pants,Clothing,40,L,Indigo
2621,Blouse,Clothing,23,S,Lavender
2622,Shoes,Footwear,46,M,Beige
2623,Backpack,Accessories,75,M,Yellow
2624,Shoes,Footwear,76,M,Gold
2625,Dress,Clothing,59,M,Indigo
2626,Skirt,Clothing,51,L,Cyan
2627,Jacket,Outerwear,46,XL,Silver
2628,Shirt,Clothing,26,L,Silver
2629,Hoodie,Clothing,51,M,Silver
2630,Scarf,Accessories,44,M,Peach
2631,Skirt,Clothing,82,S,Pink
2632,Skirt,Clothing,44,S,Violet
2633,Scarf,Accessories,27,M,Black
2634,Sunglasses,Accessories,90,M,Purple
2635,Sandals,Footwear,58,S,Black
2636,Hoodie,Clothing,80,XL,Peach
2637,Jacket,Outerwear,40,S,Magenta
2638,Pants,Clothing,23,M,Magenta
2639,Shirt,Clothing,34,S,Black
2640,Blouse,Clothing,35,XL,Pink
2641,Skirt,Clothing,75,L,Olive
2642,Sunglasses,Accessories,60,XL,Olive
2643,Belt,Accessories,87,L,Peach
2644,Gloves,Accessories,41,S,Silver
2645,Pants,Clothing,83,M,Turquoise
2646,Scarf,Accessories,81,L,Olive
2647,T-shirt,Clothing,56,S,Lavender
2648,Shoes,Footwear,58,M,Red
2649,Pants,Clothing,84,M,Gray
2650,Gloves,Accessories,21,M,Magenta
2651,Socks,Clothing,35,L,Maroon
2652,Sneakers,Footwear,43,M,Cyan
2653,Shorts,Clothing,20,L,Cyan
2654,Blouse,Clothing,36,L,Lavender
2655,Coat,Outerwear,70,S,Pink
2656,Sunglasses,Accessories,83,M,Gray
2657,Shorts,Clothing,76,L,Yellow
2658,Dress,Clothing,81,M,Pink
2659,Handbag,Accessories,47,XL,Indigo
2660,Boots,Footwear,35,L,Gray
2661,Pants,Clothing,85,L,Yellow
